unix50/scripts/31.sh,302.54,16.89,7544832,19618566094,16743374839,0.0,0.0,unix50/inputs/9.9_3G.txt,173.3357380239977,2025-01-09T10:52:45.840370+00:00
unix50/scripts/32.sh,7.5,4.92,7139328,9597076064,6457733918,0.0,0.0,unix50/inputs/10_3G.txt,5.709262590993603,2025-01-09T10:52:45.840370+00:00
unix50/scripts/33.sh,7.62,4.21,6995968,9556895954,6457733910,0.0,0.0,unix50/inputs/10_3G.txt,5.508216092996008,2025-01-09T10:52:45.840370+00:00
unix50/scripts/34.sh,0.0,0.0,11304960,1747574,852034,0.0,0.0,,0.11019410200242419,2025-01-09T10:52:45.840370+00:00
unix50/scripts/35.sh,0.52,2.08,6569984,6381515027,3242616000,0.0,0.0,unix50/inputs/11_3G.txt,1.90361231299903,2025-01-09T10:52:45.840370+00:00
unix50/scripts/36.sh,14.22,3.24,15163392,7378682270,4236052844,0.0,0.0,unix50/inputs/11_3G.txt,12.727989138002158,2025-01-09T10:52:45.840370+00:00
unix50/scripts/3.sh,0.0,0.0,5648384,158461,65581,0.0,0.0,,0.10063288400124293,2025-01-09T10:52:45.840370+00:00
unix50/scripts/4.sh,54.37,6.41,14970880,12523441817,9378363055,0.0,0.0,unix50/inputs/1_3G.txt,52.78272427200136,2025-01-09T10:52:45.840370+00:00
unix50/scripts/5.sh,5.52,2.77,6414336,6723169169,3941550000,0.0,0.0,unix50/inputs/2_3G.txt,5.60781224299717,2025-01-09T10:52:45.840370+00:00
unix50/scripts/6.sh,10.62,3.86,6574080,8722173471,5790933000,0.0,0.0,unix50/inputs/3_3G.txt,8.010328882002796,2025-01-09T10:52:45.840370+00:00
unix50/scripts/7.sh,13.82,4.25,6660096,11383632075,8238585010,0.0,0.0,unix50/inputs/4_3G.txt,12.919239746996027,2025-01-09T10:52:45.840370+00:00
unix50/scripts/8.sh,10.83,3.21,11304960,10699940013,7554885009,0.0,0.0,unix50/inputs/4_3G.txt,5.817912487997091,2025-01-09T10:52:45.840370+00:00
unix50/scripts/9.sh,16.93,3.78,7307264,11110172105,7965105009,0.0,0.0,unix50/inputs/4_3G.txt,7.110807789002138,2025-01-09T10:52:45.840370+00:00
